,C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER
44723,15,2,3,3,1,1,15,0,0,4,0,16,0,1,61,1,1,39,1,1,2,1
44724,1,0,4,16,1,1,6,1,0,4,0,2,1,1,32,1,1,47,1,1,2,1
44725,13,9,0,18,1,1,6,1,0,0,0,0,0,1,57,1,1,24,1,1,2,1
44726,0,7,2,18,1,1,13,1,2,1,0,0,0,3,48,1,2,51,1,1,2,1
44727,12,0,1,15,1,1,16,2,2,1,0,2,1,1,57,2,2,65,3,1,2,2
44728,13,9,4,22,1,1,6,1,1,0,0,0,0,1,51,1,1,18,1,2,2,0
44729,2,11,5,7,1,1,6,1,2,1,0,0,0,1,39,1,1,29,1,1,2,1
44730,5,10,0,9,1,1,6,0,0,1,0,16,1,1,56,2,1,53,3,2,2,2
44731,9,2,0,19,1,1,11,0,5,2,3,16,0,1,50,1,1,19,1,2,2,1
44732,5,10,2,15,1,2,7,1,0,0,0,0,2,1,56,1,1,32,1,1,2,1
44733,5,11,3,17,1,1,6,1,0,0,0,16,1,1,44,1,1,18,1,1,2,1
44734,12,8,1,20,1,2,16,1,0,0,0,0,0,1,57,1,2,45,1,2,7,1
44735,7,9,4,14,1,1,18,1,0,0,0,16,1,1,41,1,1,52,1,2,2,1
44736,14,5,5,19,1,0,9,1,0,0,3,16,0,0,54,2,0,111,0,0,0,0
44737,0,8,1,19,1,4,6,0,1,0,0,16,1,1,45,1,1,40,1,2,2,1
44738,3,4,0,9,1,1,6,1,0,0,0,16,0,1,47,1,1,29,1,0,0,1
44739,11,3,1,14,1,2,6,1,2,1,0,5,1,1,62,2,1,29,3,2,2,2
44740,9,6,1,16,1,1,13,1,1,0,0,0,1,1,61,1,1,38,1,2,2,1
44741,6,1,3,15,1,0,5,1,0,0,0,2,25,0,0,1,1,51,13,2,6,3
44742,5,4,0,12,1,1,11,1,0,0,0,0,1,1,55,1,2,57,1,2,2,1
44743,8,4,2,17,1,1,6,1,0,0,0,16,0,1,54,1,1,55,1,1,0,1
44744,14,2,2,20,1,0,5,0,0,1,0,16,0,1,56,1,2,45,1,2,2,1
44745,8,6,5,13,1,1,18,2,0,0,1,16,0,1,54,3,2,01,4,1,2,2
44746,5,10,2,22,1,2,11,1,0,0,0,0,1,1,49,1,1,54,1,1,2,1
44747,0,7,5,10,1,1,13,1,0,0,0,0,0,1,46,2,2,50,3,1,2,2
44748,7,0,4,14,1,1,6,1,0,1,0,16,1,1,57,3,2,05,6,1,2,2
44749,14,4,5,17,1,1,13,1,2,1,0,0,0,1,60,1,1,58,1,1,2,1
44750,1,0,4,12,1,1,6,0,1,2,0,16,1,1,54,1,1,18,1,1,2,1
44751,13,0,5,17,1,1,15,1,0,0,0,16,1,1,58,1,1,18,1,2,2,0
44752,8,7,5,18,1,0,1,1,0,0,0,0,25,0,0,1,1,51,13,2,0,3
44753,0,9,4,0,1,1,15,1,0,0,0,0,1,1,47,3,1,20,4,2,2,2
44754,1,10,2,14,1,1,6,1,0,0,0,0,1,1,52,4,2,74,6,2,2,2
44755,8,0,0,8,1,3,6,0,0,1,0,16,2,1,50,1,1,44,1,1,2,1
44756,10,5,3,8,1,0,1,1,1,0,0,16,0,1,62,1,2,53,1,1,2,1
44757,5,5,5,19,1,1,15,1,0,0,0,0,1,1,54,2,2,26,3,2,2,2
44758,6,3,4,3,1,1,6,1,0,0,1,16,0,1,59,1,1,26,1,1,2,1
44759,6,4,6,16,1,1,18,0,0,0,0,16,0,1,57,4,1,06,6,2,2,2
44760,6,6,4,0,1,0,1,1,0,0,0,16,0,1,54,1,1,34,1,0,0,1
44761,1,10,6,9,1,1,15,1,0,1,0,0,0,1,46,1,1,41,1,1,2,1
44762,0,8,2,19,1,0,5,1,0,0,0,16,0,1,43,2,2,24,3,1,2,2
44763,4,5,0,14,1,1,7,0,0,0,3,16,1,1,54,1,1,18,1,1,0,0
44764,10,2,3,17,1,0,18,10,1,1,0,16,25,0,0,1,2,30,13,2,0,3
44765,4,6,1,11,1,2,18,0,1,0,0,16,0,1,57,1,2,63,1,2,2,1
44766,1,8,2,22,1,1,6,1,0,9,0,2,0,1,39,1,2,16,1,2,2,1
44767,2,10,1,16,1,1,7,1,0,0,0,2,0,1,53,2,2,80,3,1,2,2
44768,14,7,0,16,1,1,6,1,0,0,5,0,0,1,55,1,1,77,1,2,2,1
44769,1,6,3,0,1,1,15,1,0,0,0,16,1,1,44,3,2,16,4,2,2,2
44770,6,4,1,8,1,0,18,1,2,1,0,16,0,1,42,1,2,20,1,1,2,1
44771,10,3,6,16,1,1,8,0,0,0,2,16,1,1,48,2,2,20,14,0,0,0
44772,15,10,3,17,1,0,0,0,0,0,0,16,0,1,62,1,1,63,1,2,2,1
44773,11,10,2,11,1,0,3,3,3,2,2,13,0,4,62,1,1,61,1,2,2,1
44774,2,9,1,6,1,1,15,1,5,0,2,2,1,1,35,1,1,54,1,2,2,1
44775,5,4,4,2,1,1,17,0,0,0,0,16,0,1,42,3,1,19,6,1,2,2
44776,3,8,4,13,1,0,5,1,2,1,0,0,0,1,48,1,2,31,1,2,2,1
44777,11,9,1,21,1,1,16,2,0,0,0,16,0,1,54,2,1,19,3,1,2,2
44778,11,3,4,8,1,1,13,1,0,0,0,0,1,1,62,1,1,25,1,2,2,1
44779,14,7,3,16,1,2,18,0,0,0,0,0,1,1,59,1,2,47,1,1,2,1
44780,6,7,4,13,1,1,16,1,2,1,0,16,1,1,45,1,1,56,1,1,2,1
44781,14,6,6,14,1,1,15,1,0,0,0,0,1,1,55,2,1,85,3,1,2,2
44782,0,5,0,15,1,1,15,1,0,0,0,2,0,1,36,2,1,42,3,1,2,2
44783,12,9,0,8,1,2,6,10,1,0,1,16,2,1,59,6,1,19,3,1,2,2
44784,8,6,3,12,1,3,7,0,0,0,0,16,2,1,56,2,2,57,3,1,2,2
44785,14,5,6,14,1,0,5,0,0,0,0,16,0,1,55,1,2,44,1,2,2,1
44786,2,9,1,20,1,1,13,1,2,1,0,0,1,1,49,2,1,16,3,2,2,2
44787,4,6,5,11,1,1,6,1,0,0,0,0,0,1,42,1,2,36,1,2,2,1
44788,13,6,6,14,1,2,11,0,0,0,1,17,1,1,55,1,2,48,1,2,2,1
44789,0,1,3,7,1,1,11,0,4,4,0,16,0,1,44,2,1,01,2,2,2,2
44790,15,2,5,15,1,0,18,1,0,1,0,16,0,1,58,1,1,24,1,2,2,1
44791,6,8,0,19,0,0,1,0,0,0,0,16,0,1,52,1,1,23,1,1,2,1
44792,2,4,3,15,1,1,6,1,0,0,0,0,1,1,49,1,2,32,1,2,2,1
44793,0,8,3,17,1,1,6,1,0,0,0,16,1,1,51,1,1,48,1,1,2,1
44794,6,8,3,20,1,1,6,1,0,0,0,0,0,1,55,1,1,21,1,1,2,1
44795,8,9,0,8,1,0,5,1,0,0,0,0,0,6,60,1,2,45,1,1,2,1
44796,3,4,6,3,1,0,18,0,1,0,0,16,0,1,55,2,1,25,3,1,2,2
44797,12,9,6,14,1,0,1,1,2,1,0,0,25,0,0,1,2,22,13,2,0,3
44798,14,8,3,15,1,0,5,0,0,0,0,16,25,0,0,1,1,23,13,2,6,3
44799,11,7,5,17,1,2,8,0,0,0,0,16,1,1,62,1,1,30,1,1,2,1
44800,0,5,0,21,1,0,0,1,0,0,3,16,0,3,51,2,1,37,3,2,2,2
44801,13,3,5,9,1,1,9,0,1,1,0,16,0,1,65,1,1,21,1,2,2,1
44802,1,0,6,21,1,1,16,1,3,3,0,0,1,1,52,3,1,16,6,2,2,2
44803,3,1,4,9,1,1,16,1,0,0,0,2,1,2,47,1,1,33,1,1,2,1
44804,3,10,3,14,1,1,15,1,0,0,6,16,0,1,55,1,1,57,1,0,0,1
44805,13,3,4,19,1,0,1,0,0,0,0,16,25,0,0,1,1,13,13,2,0,3
44806,4,7,2,22,1,0,2,1,2,1,0,17,0,1,55,3,2,12,2,2,2,2
44807,1,8,6,20,1,0,1,1,2,6,0,16,0,1,52,1,1,39,1,0,0,1
44808,6,11,4,22,1,3,13,1,0,0,0,0,0,1,50,1,1,19,1,2,1,1
44809,1,11,4,3,1,2,6,1,0,3,0,0,1,1,53,2,1,31,12,2,2,0
44810,9,6,1,15,1,1,13,1,0,0,0,16,1,3,61,3,1,04,6,1,2,2
44811,0,11,3,13,1,1,6,0,1,1,1,16,1,1,54,1,2,25,1,2,2,1
44812,3,10,1,18,1,1,6,0,0,1,0,16,0,1,54,2,2,44,3,1,2,2
44813,13,6,1,20,1,1,15,1,0,0,0,16,0,1,57,2,2,45,3,0,0,2
44814,3,10,1,19,1,1,16,1,2,1,2,16,1,1,50,4,2,01,6,1,2,2
44815,12,0,0,12,1,1,15,1,0,9,0,2,1,4,57,1,1,25,1,1,2,1
44816,3,8,6,13,1,1,6,1,0,0,0,0,0,1,44,1,1,42,1,2,2,1
44817,0,7,3,15,1,1,13,1,2,1,1,16,0,3,41,1,1,67,1,2,2,1
44818,8,7,4,14,1,1,6,1,0,0,0,16,1,1,57,4,2,09,6,2,2,2
44819,2,0,6,13,1,1,15,1,0,2,0,3,0,1,47,1,1,28,1,1,2,1
44820,7,8,4,16,1,1,6,0,0,0,0,16,0,1,49,1,1,44,1,1,2,1
44821,7,9,1,17,1,2,6,0,0,0,0,16,0,1,58,2,1,33,3,2,2,2
44822,14,8,6,17,1,2,13,1,2,1,0,0,0,1,61,1,2,63,1,2,2,1
44823,12,0,1,12,1,1,7,0,0,0,0,16,1,4,53,1,1,72,1,1,2,1
44824,12,11,6,15,1,1,6,1,0,1,0,2,1,8,62,1,1,51,1,1,2,1
44825,7,6,4,7,1,1,16,2,0,0,0,16,1,1,49,1,1,27,1,1,2,1
44826,11,10,1,17,1,1,6,1,3,1,0,0,1,1,61,1,2,35,1,2,2,1
44827,5,11,2,10,1,2,16,1,0,0,0,0,1,1,45,1,2,22,1,2,2,1
44828,1,10,1,16,1,1,6,1,0,1,0,0,0,1,52,1,1,46,1,1,2,1
44829,13,0,3,8,1,1,17,0,0,0,0,16,0,1,56,1,2,55,1,2,5,1
44830,14,5,5,16,1,0,5,10,0,0,0,16,0,1,59,1,2,54,1,1,2,1
44831,1,8,5,17,1,1,13,1,0,0,0,0,0,1,42,1,2,40,1,1,2,1
44832,10,6,0,5,1,0,2,1,0,0,4,16,0,1,53,2,1,54,14,0,0,0
44833,13,0,3,9,1,1,18,0,0,4,0,16,1,4,51,1,1,39,1,1,2,1
44834,5,7,0,0,1,0,18,1,1,0,0,0,0,1,43,1,1,17,1,1,2,1
44835,10,7,5,16,1,1,6,1,0,0,3,2,1,1,60,2,2,29,3,2,2,2
44836,8,9,2,12,1,1,15,1,0,0,1,0,0,1,60,1,1,53,1,1,2,1
44837,7,8,3,15,1,2,6,1,0,0,0,0,0,1,60,1,1,45,1,1,0,1
44838,1,9,2,12,1,0,5,1,0,1,0,0,0,1,47,1,2,32,1,1,2,1
44839,0,3,0,17,1,4,11,0,2,1,0,16,1,1,39,1,1,35,1,2,2,1
44840,8,8,3,9,1,2,6,0,0,0,0,16,0,1,61,1,1,51,1,1,2,1
44841,3,4,6,13,1,1,15,0,0,0,0,16,1,11,0,1,1,10,1,2,0,4
44842,4,6,0,19,1,1,11,0,2,1,3,16,0,1,49,1,2,25,1,1,2,1
44843,0,0,0,11,1,1,6,1,3,9,0,5,1,1,45,1,2,35,1,2,2,1
44844,8,0,5,1,1,1,6,1,4,3,0,0,1,1,58,2,2,46,4,2,2,2
44845,15,10,3,17,1,0,5,0,2,9,0,16,25,0,0,2,1,17,13,1,1,3
44846,8,1,6,12,1,2,15,1,0,4,0,2,0,1,49,1,1,27,1,1,2,1
44847,0,9,0,10,1,0,4,0,1,0,2,17,0,3,49,1,2,56,1,2,2,1
44848,12,2,2,4,1,1,11,0,3,9,0,16,0,5,60,1,1,61,1,1,2,1
44849,9,5,5,11,1,1,15,10,1,0,3,16,0,1,58,1,1,20,1,0,0,1
44850,4,4,3,15,1,4,6,1,0,0,0,0,4,1,54,1,1,32,1,1,2,1
44851,4,7,5,10,1,0,18,0,0,0,3,16,0,3,48,2,1,23,3,2,2,2
44852,3,2,0,13,1,1,15,1,0,0,0,0,1,1,44,1,1,59,1,2,2,1
44853,9,8,2,20,1,0,3,1,0,0,1,16,0,1,49,4,1,17,1,1,2,1
44854,1,1,4,22,1,1,15,0,0,1,2,0,1,1,43,1,1,29,1,1,2,1
44855,5,4,4,16,1,2,6,1,0,0,0,16,1,1,42,1,2,24,1,2,2,1
44856,9,8,4,16,1,0,1,0,1,0,2,16,0,1,61,1,1,50,1,2,2,1
44857,3,4,5,14,1,4,6,0,0,0,0,16,2,1,52,1,1,18,1,0,0,1
44858,11,3,3,15,1,1,6,1,0,0,0,0,1,1,53,1,1,54,1,2,2,1
44859,7,11,2,11,1,2,6,1,0,0,0,0,2,1,58,1,1,35,1,1,2,1
44860,14,1,2,10,1,1,6,1,0,4,0,0,0,1,59,1,1,26,1,1,2,1
44861,1,10,3,13,1,1,15,1,1,0,1,2,0,1,54,1,2,17,1,1,2,1
44862,13,1,2,3,1,0,1,1,3,4,1,16,0,1,62,2,1,22,3,1,2,2
44863,4,5,6,13,1,1,13,1,0,0,0,0,1,1,40,1,1,52,1,1,2,1
44864,3,2,2,16,1,1,6,1,0,0,0,0,0,1,45,3,2,18,6,1,2,2
44865,6,1,2,8,1,1,6,0,0,1,0,16,1,1,51,2,1,19,3,2,2,2
44866,13,8,5,13,1,1,6,0,0,0,0,0,0,4,65,1,1,42,1,1,2,1
44867,2,0,2,9,1,1,5,1,0,0,0,0,1,1,54,1,1,40,1,2,2,1
44868,2,2,3,17,1,1,15,2,2,2,1,16,1,1,40,2,2,05,3,2,2,2
44869,2,7,4,2,0,1,6,1,0,1,0,0,0,1,41,1,1,20,1,2,2,1
44870,12,0,3,21,1,1,16,1,3,2,0,0,0,1,52,1,2,21,1,1,2,1
44871,1,11,0,8,1,1,7,1,0,1,0,2,0,1,42,1,2,70,1,1,0,1
44872,9,1,3,9,1,2,6,1,0,0,0,0,0,1,62,1,1,20,1,1,2,1
44873,2,4,2,14,1,1,16,1,0,0,0,16,0,1,41,1,1,43,1,1,2,1
44874,4,9,6,3,1,0,1,1,0,0,2,0,0,1,54,2,2,19,3,2,2,2
44875,11,3,1,14,1,2,15,1,0,0,0,0,2,1,62,1,1,56,1,1,2,1
44876,6,5,3,7,1,1,6,0,0,0,1,16,1,11,0,1,2,14,1,2,0,4
44877,11,2,6,20,1,1,15,1,2,1,0,0,1,1,57,1,1,44,1,1,2,1
44878,3,4,3,18,1,2,15,1,1,0,0,0,1,1,55,2,2,58,3,2,2,2
44879,10,5,2,14,1,1,16,1,0,0,0,2,0,1,61,1,1,68,1,1,2,1
44880,7,9,3,11,0,1,18,1,1,0,1,16,1,1,0,1,1,59,3,2,2,0
44881,11,11,0,19,1,0,2,1,4,3,0,16,0,1,60,1,1,33,1,2,2,1
44882,15,5,5,17,1,2,6,0,0,0,0,16,1,1,61,3,1,08,6,1,2,2
44883,6,1,1,18,1,1,11,1,0,0,0,0,1,1,48,1,2,25,1,2,2,1
44884,2,7,4,15,1,1,6,1,0,0,0,0,1,1,56,2,2,64,3,1,2,2
44885,11,10,1,17,1,1,16,1,2,1,0,0,0,1,64,1,1,22,1,2,2,1
44886,7,10,2,17,1,1,16,1,2,1,0,16,0,1,51,1,2,64,1,2,2,1
44887,4,5,4,9,1,1,6,0,0,0,0,16,0,1,48,2,1,09,4,2,2,2
44888,8,4,2,7,1,1,15,1,1,1,1,0,0,1,40,1,1,49,1,1,2,1
44889,0,10,0,7,1,0,0,1,1,0,0,16,0,1,39,1,2,38,1,1,2,1
44890,8,2,4,11,1,1,15,1,0,0,0,2,0,1,58,1,2,27,1,2,2,1
44891,9,5,1,17,1,1,6,1,2,1,0,0,1,1,57,1,2,60,1,2,2,1
44892,9,3,2,13,1,1,16,1,0,0,0,2,0,1,46,1,1,37,1,1,2,1
44893,9,10,5,2,1,2,6,0,0,0,0,16,1,1,55,1,2,18,1,2,2,1
44894,5,0,6,13,1,2,11,1,0,2,0,0,1,1,58,1,1,48,1,0,0,1
44895,4,9,4,20,1,0,5,0,0,0,3,16,0,1,57,5,1,17,5,1,1,2
44896,14,2,4,12,1,1,15,1,0,0,0,2,0,1,51,1,2,35,1,1,0,1
44897,3,2,6,20,1,1,13,1,5,0,0,16,0,1,46,2,2,60,3,2,2,2
44898,12,4,6,5,1,0,3,0,0,0,0,16,0,1,61,1,1,27,1,2,2,1
44899,8,4,0,7,1,1,15,1,0,0,0,2,0,1,58,1,1,64,1,1,2,1
44900,2,0,4,12,1,2,5,0,0,0,0,16,2,1,53,1,1,54,1,2,2,1
44901,3,1,1,20,1,2,7,2,3,4,0,16,2,1,46,1,1,38,1,1,0,1
44902,1,8,6,13,1,0,18,2,0,0,1,16,0,9,54,1,1,24,1,2,3,5
44903,4,2,2,13,1,1,11,0,3,2,2,16,1,1,43,1,2,40,1,2,2,1
44904,0,0,0,10,1,1,11,0,0,1,0,16,1,3,39,1,1,36,1,2,2,1
44905,0,2,6,9,1,1,15,1,1,0,0,0,1,1,47,1,1,89,1,1,2,1
44906,5,0,3,18,1,1,11,0,0,4,1,16,0,1,55,2,2,50,3,2,2,2
44907,1,5,4,12,1,2,6,2,0,0,0,16,0,1,42,2,1,17,3,1,2,2
44908,8,7,2,7,1,0,3,0,0,0,2,16,0,1,61,1,1,45,1,2,2,1
44909,12,9,3,14,1,1,6,0,0,0,0,16,1,1,59,1,2,25,1,2,2,1
44910,2,10,2,17,1,1,6,1,0,0,0,16,1,1,52,1,1,22,1,2,2,1
44911,2,9,6,19,1,1,13,1,0,0,0,0,0,1,32,1,1,45,1,1,2,1
44912,2,7,5,7,1,0,5,1,0,0,0,5,25,0,0,1,1,41,13,2,2,3
44913,10,3,4,13,1,1,7,0,0,0,0,16,0,4,61,2,1,23,2,1,2,2
44914,6,9,5,14,1,1,15,1,1,0,0,0,0,1,43,1,1,25,1,2,2,1
44915,15,0,6,3,1,0,3,1,3,2,0,0,0,1,43,4,1,18,1,2,2,0
44916,2,7,6,16,1,1,6,0,2,1,0,16,1,1,54,3,2,02,6,1,2,2
44917,8,3,3,4,1,0,5,1,3,1,0,0,25,0,0,1,2,16,13,2,2,3
44918,12,7,5,20,1,0,5,1,0,0,0,16,0,1,55,2,1,23,3,1,2,2
44919,14,11,3,17,1,0,1,0,1,0,0,5,0,1,65,2,1,18,14,0,0,0
44920,14,5,1,16,1,2,6,1,0,0,0,0,0,0,54,1,0,111,1,1,0,0
44921,9,6,3,18,1,1,7,0,0,0,1,16,0,1,61,1,1,59,1,1,2,1
44922,4,0,4,10,1,1,13,1,3,9,0,16,0,1,51,1,1,60,1,2,2,1
44923,3,1,4,22,1,1,7,0,0,0,0,16,0,1,52,1,1,50,1,1,2,1
44924,10,0,0,17,1,0,1,0,3,2,2,16,0,1,61,2,1,48,3,2,2,2
44925,4,4,3,15,1,1,15,1,2,1,2,16,0,1,46,1,2,46,1,1,2,1
44926,4,9,0,15,1,2,6,0,0,0,0,16,2,1,51,1,2,59,1,1,0,1
44927,11,4,4,7,1,1,6,1,2,1,0,0,0,1,56,1,1,23,1,1,2,1
44928,2,3,1,21,1,1,15,1,0,0,0,16,1,11,0,1,1,21,1,2,0,4
44929,14,11,0,9,1,1,5,0,0,4,2,16,0,4,54,1,1,28,1,2,2,1
44930,7,8,6,14,1,1,15,1,0,0,0,16,0,1,57,1,1,64,1,0,0,1
44931,14,11,5,13,1,1,16,0,0,3,0,0,0,1,62,1,1,36,1,2,2,1
44932,3,1,3,11,1,0,2,0,0,0,1,16,0,1,55,1,1,34,1,2,2,1
44933,2,10,4,23,1,1,13,1,1,0,0,0,0,1,42,3,1,21,6,1,2,2
44934,3,1,1,14,1,1,13,1,0,0,3,0,0,1,31,1,1,28,1,1,2,1
44935,8,7,2,18,1,1,6,0,0,0,0,16,0,1,59,1,2,35,1,1,2,1
44936,8,5,1,11,1,1,15,1,0,0,1,0,1,1,57,1,1,68,1,1,2,1
44937,6,1,2,14,1,1,16,1,0,0,0,2,0,1,46,3,1,70,4,2,2,2
44938,8,3,0,12,1,1,16,1,0,0,0,0,0,1,58,1,1,37,1,1,2,1
44939,15,1,4,14,1,1,15,1,0,0,0,0,1,1,61,2,2,41,2,2,2,2
44940,13,4,1,15,1,1,6,0,0,0,0,16,0,1,63,1,1,52,1,1,2,1
44941,12,3,5,12,1,0,1,1,2,1,0,16,0,1,54,2,1,53,14,0,0,0
44942,1,5,0,18,1,1,6,1,1,0,0,16,0,1,51,1,2,18,1,2,2,1
44943,0,4,5,13,1,1,14,1,0,0,0,2,1,1,48,2,2,25,3,2,2,2
44944,9,2,2,10,1,1,15,0,3,2,0,16,1,1,51,1,2,17,1,1,2,1
44945,2,2,0,17,1,1,7,0,3,4,1,16,0,1,42,2,2,18,3,2,2,2
44946,15,8,2,17,1,1,18,1,0,0,5,2,1,9,62,1,1,50,1,2,3,5
44947,6,6,4,9,1,1,6,1,0,0,0,16,1,1,55,1,2,23,1,2,2,1
44948,1,4,1,8,1,1,6,0,0,0,0,16,0,1,51,1,1,44,1,1,2,1
44949,1,9,6,13,1,1,16,1,0,0,0,16,0,1,50,1,1,31,1,2,2,1
44950,0,9,2,15,1,1,13,1,0,0,0,0,1,1,40,1,2,29,1,2,2,1
44951,8,9,6,3,1,0,18,10,1,0,2,16,0,1,53,3,1,16,4,1,2,2
44952,15,8,5,22,1,1,15,1,0,0,0,0,0,1,58,1,2,20,1,1,2,1
44953,12,4,4,14,1,1,6,0,1,0,1,16,0,1,43,1,1,54,1,2,1,1
44954,4,7,6,22,1,1,16,1,0,0,1,2,0,1,54,1,1,18,1,1,2,1
44955,3,11,0,18,1,0,5,1,2,1,0,0,0,1,57,1,2,49,1,1,2,1
44956,7,10,4,17,1,0,15,2,2,1,0,16,0,1,54,1,1,69,1,1,2,1
44957,9,2,5,21,1,1,13,1,0,0,0,0,0,1,62,1,1,18,1,1,2,1
44958,7,5,3,14,1,1,6,1,2,1,0,16,0,1,49,1,2,37,1,1,2,1
44959,15,9,3,16,1,1,6,10,0,0,0,16,0,1,64,1,1,63,1,2,2,1
44960,6,2,4,6,1,1,6,1,0,0,0,0,1,1,59,2,2,63,3,1,2,2
44961,5,9,4,22,1,1,6,1,0,0,0,0,0,1,51,1,2,58,1,1,2,1
44962,12,1,3,16,1,1,6,1,1,1,1,0,1,1,43,1,1,38,1,1,2,1
44963,12,5,1,15,1,1,15,1,0,0,0,16,1,1,39,1,1,18,1,2,2,0
44964,4,4,3,13,1,1,15,10,0,0,0,16,0,1,49,1,2,45,1,0,0,1
44965,0,1,6,16,1,2,6,1,3,2,0,2,1,1,46,2,2,48,3,2,2,2
44966,3,2,5,12,1,1,15,1,0,1,0,16,1,1,47,2,1,20,3,1,2,2
44967,0,11,6,14,1,1,14,2,2,1,0,16,1,1,52,2,2,52,3,2,2,2
44968,15,4,4,17,1,1,9,0,2,1,0,16,0,1,53,1,1,38,1,2,2,1
44969,15,8,2,17,1,0,5,0,0,0,0,3,25,0,0,1,1,76,13,2,1,3
44970,15,5,2,7,1,2,6,4,1,0,1,16,1,1,68,1,1,31,1,2,2,1
44971,3,5,2,17,1,2,6,0,0,0,0,16,1,1,49,1,2,37,1,2,2,1
44972,11,9,6,2,1,0,18,0,0,0,0,16,0,1,58,2,1,21,3,2,2,2
44973,8,3,4,16,1,3,6,0,2,1,0,16,1,1,56,1,1,23,1,1,2,1
44974,5,0,5,22,1,0,3,0,0,0,0,16,0,1,45,1,1,47,1,1,2,1
44975,14,4,4,12,1,0,5,1,0,0,0,16,0,1,65,1,2,32,1,1,2,1
44976,14,3,4,21,1,1,15,1,3,1,0,0,1,1,54,2,1,26,3,1,2,2
44977,4,5,3,20,1,1,7,2,0,0,1,16,1,1,41,1,2,30,1,1,2,1
44978,3,4,0,1,1,0,5,1,0,0,0,0,0,1,51,1,1,56,1,1,2,1
44979,5,5,2,17,1,1,6,2,0,0,0,16,1,1,47,1,2,42,1,2,2,1
44980,1,3,6,20,1,2,7,0,0,0,0,16,1,9,53,1,1,31,1,1,0,5
44981,15,11,0,15,1,1,18,1,1,1,0,0,0,1,57,1,2,53,1,2,2,1
44982,12,1,6,13,1,0,2,10,1,1,1,16,0,1,56,1,1,20,1,2,2,1
44983,11,0,3,17,1,0,3,10,0,1,2,16,0,1,49,1,1,55,1,1,2,1
44984,11,6,3,15,1,1,6,10,0,0,0,16,0,1,56,2,1,39,3,1,2,2
44985,9,7,4,16,1,0,5,0,0,0,0,16,25,0,0,1,1,07,13,2,1,3
44986,1,4,4,18,1,3,6,0,1,0,0,16,3,1,50,1,1,21,1,0,0,1
44987,5,8,1,13,1,1,9,0,0,0,2,16,0,1,54,1,1,50,1,2,1,1
44988,12,1,2,16,1,1,13,1,3,2,0,16,0,1,57,3,2,02,4,1,0,2
44989,11,11,1,8,1,1,11,0,3,2,2,16,1,1,56,1,1,62,1,1,2,1
44990,12,6,1,7,1,2,15,1,0,0,0,0,2,1,57,1,2,48,1,1,2,1
44991,6,10,1,14,1,1,6,0,0,0,1,16,0,1,58,1,1,58,1,1,0,1
44992,14,8,2,16,1,1,18,0,0,0,0,16,1,1,53,1,1,31,1,2,2,1
44993,3,11,3,13,1,0,2,1,4,3,3,16,0,2,53,1,2,61,1,1,2,1
44994,0,4,1,12,1,1,6,1,0,0,0,16,1,3,49,1,1,33,1,2,2,1
44995,0,11,3,14,1,1,14,2,0,1,0,16,0,1,50,1,2,32,1,2,2,1
44996,11,11,1,17,1,1,15,1,0,0,0,2,0,18,61,2,1,17,3,2,2,0
44997,0,9,1,1,1,1,11,0,1,0,0,10,1,1,42,1,2,18,1,2,2,1
44998,9,9,0,17,1,1,16,1,0,0,3,7,1,1,57,1,1,34,1,2,2,1
44999,2,6,0,16,1,1,12,0,0,0,1,16,0,1,54,1,1,26,1,2,2,1
45000,14,11,6,13,1,1,16,1,0,3,0,0,0,1,65,1,2,28,1,2,2,1
45001,4,7,0,15,1,0,5,0,0,0,1,16,0,5,56,1,1,30,1,2,2,1
45002,5,5,4,16,1,0,5,1,0,0,0,0,0,1,56,1,1,45,1,1,2,1
45003,9,9,0,12,1,2,15,1,0,0,0,0,0,0,54,1,0,111,1,1,0,0
45004,2,6,2,15,1,0,5,0,0,0,0,16,0,5,53,1,1,33,1,2,2,1
45005,3,4,4,22,1,1,7,0,0,0,0,16,0,1,44,4,2,47,6,1,2,2
45006,15,4,2,19,1,2,8,1,0,0,0,16,0,1,55,2,1,17,3,1,2,2
45007,3,1,1,18,1,1,6,1,0,0,0,3,0,1,45,1,1,37,1,1,2,1
45008,15,5,6,10,1,1,16,1,0,0,0,0,1,1,54,1,1,56,1,2,2,1
45009,9,4,0,16,1,1,7,0,0,0,0,16,1,1,53,1,1,33,1,2,2,1
45010,12,3,0,9,1,1,6,0,0,1,0,16,1,1,54,1,1,18,1,1,0,1
45011,1,2,4,11,1,1,13,1,0,0,0,16,1,1,44,1,1,57,1,1,2,1
45012,10,8,2,17,1,1,6,1,0,0,0,0,0,1,58,1,1,44,1,1,2,1
45013,13,6,5,15,1,1,1,1,0,0,3,16,1,1,54,0,0,111,0,0,0,0
45014,7,5,5,18,1,1,6,2,0,0,0,16,1,1,52,2,2,31,3,1,2,2
45015,4,0,4,8,1,1,6,0,3,1,0,16,0,1,47,1,2,40,1,2,2,1
45016,14,9,3,14,1,1,16,2,0,0,0,16,0,1,60,2,2,24,3,1,2,2
